"2","Royal Mail Revenue Flat As Letters Weakness Offsets Parcels Strength"
"2","AB InBev launches SAB bid, to sell MillerCoors stake"
"3","ARM Royalties Accelerate as Smartphone Market Regains Strength"
"0","Shell fined by Scottish court for 2011 North Sea oil spill"
"1","Glencore chief blames rivals' overproduction for share price fall"
"2","Ackman, in email, says supports Valeant CEO Pearson"
"2","GlaxoSmithKline's CEO Witty to bow out in March 2017"
"0","Standard Life shuts Â£2.9bn property fund after investors rush to withdraw money post-Brexit"
"2","Shire CEO steps up drive to get Baxalta board talking"
"1","FTSE slide halted by BP's Â£12bn US settlement - London Report"
"2","Sainsbury's pressed to raise bid for Home Retail Group"
"3","FDA approves NPS drug, in move validating Shire takeover deal"
"2","Sanofi poaches AstraZeneca scientist as new research head"
"2","CompaniesSanofi poaches immunology expert from AstraZeneca"
"2","ITV to pursue takeover of Canada's Entertainment One: Bloomberg"
"3","Broker tips: RBS, Croda, Sage"
"1","Royal Mail, Johnson Matthey lead FTSE lower"
"1","Industry NewsWhitbread sales sink in fourth quarter on Costa slowdown"
"1","Diageo and Carlsberg hit as Russians suffer from oil price collapse and rouble ..."
"1","GlaxoSmithKline share price slips as FDA okays asthma therapy only for adults"
"2","Report: Financial Times up for sale"
"2","Glencore raises $2.5bn through share placing to help cut debt load"
"3","BP joins forces with Det Norske in Norway"
"1","No pay hikes this year at Rio Tinto as mining slump bites"
"0","Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ..."
"4","Warren Buffett's Berkshire Hathaway buys stake in Apple"
"3","Broker tips: RBS, Croda, Sage"
"3","London Stock Exchange seals Â£22 billion merger with Germany's Deutsche BÃ¶rse"
"3","FTSE steadies around 2-month low Diageo shares surge"
"1","Glencore Cuts 2015 Budget, Plans To Divest From Lonmin"
"3","London Stock Exchange Shareholders Approve Merger With Deutsche BÃ¶rse"
"2","We'd support HSBC leaving London, says Standard Life"
"3","News FeedFTSE 100 movers: LSE surges as ICE says mulling offer; Ashtead and Barclays tank"
"2","CompaniesTesco bumps up pay for store staff"
"2","BP pay boss feels the heat from revolt over Dudley's Â£14 million"
"2","UPDATE 3-Stifel to buy former Lehman brokerage from Barclays"
"1","Shell Plans to Shed 2800 Jobs After Buying BG Group"
"2","Old Mutual to split up, may list some businesses"
"2","RBS, Lloyds Most Exposed to Commercial Property, JPMorgan Says"
"1","CompaniesKingfisher bid for Mr Bricolage runs into trouble"
"2","EasyJet to pass on lower fuel prices to customers"
"1","Tesco loses two more directors as Garfield and Tammenoms step down"
"1","The UK Government's Call To Sell Shares In Royal Bank Of Scotland Group plc ..."
"2","Credit Suisse poaches Prudential's Thiam for Asian push"
"2","Should You Buy Jumbo Yielders British American Tobacco plc, Centrica PLC & John Wood Group PLC?"
"1","Britain's FTSE eyes 7th straight daily rise; Wolseley lags"
"3","EU regulator backs approval for GSK injectable asthma drug"
"2","Rolls-Royce to Ensure Compliance After Petrobras Bribery Report"
"3","LSE gets Hong Kong regulatory nod to HK firms to become LSE members"
"3","Warren Buffett's Berkshire adds to favorites IBM, Wells Fargo"
"3","Canadian Pension fund Borealis renews pursuit of Severn Trent : report"
"3","ITV merger reports boost Footsie stocks"
"2","Kraft, Cadbury's and Britvic in Total Recall: how pulling a product affects profit"
"3","Wolseley helps lift FTSE from losses"
"2","Novo Nordisk and AstraZeneca seek tonic from key drug trials"
"2","Saudi Aramco, Shell plan to break up Motiva, divide up assets"
"1","CommentOpening Quote: pay day moans; profits slump for Lloyds; Mars mission"
"3","AstraZeneca sells Caprelsa rights to Sanofi unit"
"3","Industry NewsWood Group wins multi-million dollar contract with BP"
"3","Royal Mail and workers' union agree pay deal"
"3","Lloyds wins right to buy bonds back early to save 1 billion pounds"
"4","Britain's FTSE buoyed by Admiral, building sector gains"
"1","Tesco share price: Brand Guarantee comes under fire"
"1","FTSE led lower by M&S, GlaxoSmithKline"
"4","FTSE edges up as investors cheer Kingfisher results"
"1","HSBC chief hit with tax-avoidance scandal"
"2","British government stake in Lloyds Banking Group fa"
"3","AstraZeneca's $727 million play to do away with chemotherapy"
"2","HSBC appoints business leaders to board"
"1","Diageo and Carlsberg hit as Russians suffer from oil price collapse and rouble ..."
"3","Buffett's Berkshire builds Deere stake, dumps Exxon"
"4","BUZZ-BG Group: outperforms sector after record output"
"4","Teva First-Quarter Net Rises 11% Amid Mylan Takeover Battle"
"3","After Barclays and Bank of America, Citigroup has blockchain in sight"
"3","Industry NewsG4S makes 'positive' start to year, no new impairments"
"3","Morrisons helps FTSE edge higher energy shares slip"
"4","Old Mutual share price: Wealth unit seen as blue-chip company"
"3","CompaniesUnilever sales lifted by ice cream in soft economy"
"1","InterContinental Hotels first-quarter global room revenue lags estimates"
"3","Bunzl backs 2015 view, buys more businesses"
"1","Bidders Abandon Auction Of Tesco Data Unit"
"3","EU drops Shell, BP, Statoil from ethanol benchmark investigation"
"3","Euro zone QE helps Standard Life first-quarter funds boost"
"3","Smith & Nephew 2015 trading profit beats expectations"
"1","Closely watched AstraZeneca cancer drug fails in mesothelioma"
"0","Glencore slumps 25 pct as debt fears grow"
"1","Rolls-Royce to Ensure Compliance After Petrobras Bribery Report"
"2","AB InBev offers SABMiller $3 billion breakup fee"
"1","Barclays Executive Harrison Denies Knowledge of Libor Fixing"
"1","Standard Life hit by 'unprecedented' number of calls on pension freedoms"
"3","Renewed AB InBev Bid for SABMiller Ups Stake in Beer Battle"
"2","CompaniesAB InBev signals it won't go hostile for SABMiller"
"3","Meggitt Acquires Cobham Advanced Composites Unit For USD200 Million"
"2","LSE Group names former SEC head Schapiro non-executive director"
"3","IAG closes in on Aer Lingus with increased offer"
"1","US sanctions put Gazprom-Shell alliance plans in jeopardy"
"3","AstraZeneca Teams With Daiichi Sankyo To Sell Movantik In US"
"2","Analyst Views: Astrazeneca shares have seen recent volatility; what will 2015 ..."
"3","OCBC to Buy Barclay's Wealth Management Unit in Singapore, Hong Kong"
"0","BP agrees to $18.7B penalty for oil spill; the tricky science behind ..."
"3","AstraZeneca's MedImmune Inks Licensing Deal With Omnis Pharmaceuticals"
"2","NYSE owner ICE may gatecrash Deutsche Boerse-LSE merger"
"3","Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ..."
"4","Compass Group says positive for year ahead"
"3","Pearson expects to return to growth this year"
"4","Rolls-Royce Wins $9.2 Billion Order From Emirates Airline"
"2","Unilever head's resignation sparks spinoff talk"
"3","AstraZeneca wins US approval for longer use of blood thinner"
"0","BAE Systems cuts earnings target for 2015 and 370 jobs"
"3","Morrisons and Debenhams surprise City with Christmas bounce back"
"2","Whitbread to hike prices to offset 'substantial' national living wage bill"
"3","DBS, Julius Baer emerge as potential bidders for Barclays Asia wealth unit ..."
"3","CompaniesCar insurer Hastings Group driving Â£180m IPO"
"2","GlaxoSmithKline starts hunt for successor to CEO Witty"
"4","National Grid's pretax profit rises 15 percent"
"3","Britain's FTSE steadies, supported by Dixons Carphone"
"2","CRH's concrete bid for Holcim Lafarge assets"
"2","UK's Morrisons in talks to sell convenience stores - source"
"2","HSBC keeps headquarters in London, rejects move to Hong Kong"
"2","Shell share price: Standard Life announce position against BG acquisition"
"3","EU regulators clear $100 billion-plus AB InBev, SABMiller deal"
"2","Secretive Barclays deal involved Qatari clients"
"1","British American Tobacco first-half sales hurt by currency moves"
"0","European shares plunge, roiled by BHP and oil; hopes turn to ECB"
"1","Tullow Oil eyes lower earnings as output falls"
"1","U.K. Stocks Little Changed Near Record as Barclays, Shell Fall"
"3","BG Group ships first LNG From Queensland Curtis"
"1","Trading ExpertBROKER RECOMMENDATIONSAnalysts mostly negative on Aberdeen but some see value"
"1","MarketsUBS, Goldman Sachs cut metals forecasts"
"1","CompaniesKingfisher bid for Mr Bricolage runs into trouble"
"1","CompaniesUK government lines up Â£2bn Lloyds retail share sale"
"3","UPDATE 1-AstraZeneca buys ZS Pharma for $2.7 billion, pips Actelion"
"4","UPDATE 3-Auto Trader shares leap in UK's biggest private equity-backed listing"
"1","Standard Chartered Will Close Equity Sales and Research Business"
"2","CompaniesNational Grid lines up sale of gas business"
"3","2 Turnaround Buys For 2016? BHP Billiton plc And Home Retail Group Plc"
"0","Prudential knocked after investors withdraw Â£3.9bn from M&G"
"1","US walrus protections hit Shell's Arctic drilling plan"
"2","Severn Trent Profit Offsets Interest Rate Swap Losses"
"1","CompaniesTullow says gas exports at key field disrupted"
"3","AstraZeneca bags another cancer drug deal, this time with Inovio"
"1","Tesco, Asda sales fall as march of the discounters continues-Kantar"
"2","We'd support HSBC leaving London, says Standard Life"
"3","Severn Trent profit up as customer complaints fall"
"1","US dollar wipes out sales gains for SABMiller"
"3","AstraZeneca digs into precision medicine with lung, heart deals"
"3","Lloyds Banking Group to cut 640 jobs and close 23 branches"
"4","London Stock Exchange Group's quarterly revenue rises 12 percent"
"0","News FeedFTSE 100 movers: LSE surges as ICE says mulling offer; Ashtead and Barclays tank"
"3","Dixons Carphone Profit Beats Forecast in First Year Since Merger"
"2","PRESS: HSBC Chairman Hints Bank May Retain UK Domicile - Tel"
"1","Associated British Foods Profit Hit by Strong Sterling, Tough Sugar Business"
"1","Former Schroders trader sentenced to 2 years in prison"
"3","GSK and Novartis complete deals to reshape both drugmakers"
"2","Barclays Names Mike Bagguley as Chief Operating Officer of Investment Bank"
"1","BHP Billiton share price: Brazil to sue Samarco for Â£3.5bn"
"2","Should you buy Associated British Foods plc, Great Portland Estates plc and Dunelm Group plc following today's news?"
"0","Barclays hit with record fine as six banks settle forex scandal"
"0","UK Serious Fraud Office Seeks Retrial of Two Former Barclays Libor Traders"
"1","Cuadrilla files to delay application to frack in Lancashire"
"3","GlaxoSmithKline hails progress with lung disease treatment"
"2","Morrisons escapes FTSE relegation"
"2","ITV Acquires 'Poldark' Production Company Mammoth Screen"
"2","RPT-UPDATE 2-Former Jefferies trader Litvak's conviction overturned"
"1","Tesco Sales Deteriorate Ahead of Crucial Christmas Period"
"0","Barclays, Credit Suisse strike record deals with SEC, NY over dark pools"
"2","Tesco sells Blinkbox and broadband service to TalkTalk"
"3","Hammerson, JV Partner secure ownership of Ireland's Dundrum - Quick Facts"
"3","UPDATE 1-Berkshire applies to boost Wells Fargo stake above 10 pct"
"4","Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise"
"3","GSK reveals strong trial results for shingles drug"
"0","Experian says receives class actions related to T-Mobile breach"
"1","Shell shells out over Nigeria oil spill"
"1","Tesco to pay $12 million to settle US lawsuit"
"3","FTSE 100 moves lower, but HSBC outperforms"
"0","Meggitt share price tumbles as profit falls in 'challenging year'"
"3","BG Group Still Happy With Shell's $70 Billion Offer"
"2","AB InBev attacks SABMiller bid rebuffal"
"3","Aberdeen to raise 100 mln stg to seed new funds"
"1","Sales boost for new Morrisons chief David Potts as Tesco turnaround stalls"
"3","The Latest: Buffett says cuts will pay off at Kraft Heinz"
"3","Glencore Studies Possible IPO for Agricultural Trading Business"
"3","OCBC to Buy Barclay's Wealth Management Unit in Singapore, Hong Kong"
"1","Gabon Considering Back Tax Penalties Against Royal Dutch Shell"
"2","Barclays picks ex-JPMorgan exec Staley as new CEO, to start Dec 1"
"2","Insight hires Aviva's David Hillier for multi-asset team"
"1","Struggling Morrisons pays out Â£3m to sacked boss Dalton Philips â€“ with more to ..."
"0","Government to sell off remaining 14% stake in Royal Mail"
"1","United Utilities' full-year underlying operating profit falls 9 percent"
"1","Tesco to close remaining Homeplus stores in UK"
"2","CEO of Berkshire's Gen Re to retire; Jain's role grows"
"2","Morning Agenda: Shire's Deal for NPS"
"3","WPP boosts sales despite cautious clients"
"4","Britain's FTSE rises, led up by Glencore surge"
"3","Brewer AB InBev seeks $275 bln tie-up with SABMiller"
"2","Tesco shareholders back ITV head for chairman"
"1","Kingfisher takeover of Mr Bricolage could hit a brick wall"
"4","Old Mutual First-Quarter Sales Up 18% Buoyed by Emerging Markets"
"3","UPDATE 2-Prudential will see strong first-half earnings, outgoing CEO says"
"3","Shell challenges Exxon dominance with 47 billion-pound bid for BG"
"2","RSA Insurance Hires Towergate's Egan as Chief Financial Officer"
"1","GlaxoSmithKline heart drug flops in study, shingles vaccine on track"
"3","ICE Said to Start Lining Up Financing for LSE Bidding War"
"3","FTSE rallies off three-month low, boosted by StanChart, Sainsbury"
"2","Lloyds sells Irish loan portfolio for Â£827m"
"1","EasyJet Dismisses Lufthansa Low-Cost Plan in Contest for Germany"
"3","Renewed AB InBev Bid for SABMiller Ups Stake in Beer Battle"
"1","BHP's iron ore outlook holds little cheer for small miners"
"2","Shire share price under pressure after $32bn Baxalta deal"
"2","PRESS: Pearson Set To Announce Sale Of Financial Times - Reuters"
"3","Citigroup to Sell OneMain to Springleaf for $4.25 Billion"
"1","Five years after BP oil spill, some Gulf oystermen are losing hope"
"2","Walmart still selling Maryland T-shirts featuring the outline of Massachusetts"
"3","GlaxoSmithKline beats profit forecasts despite Advair hit, lower margins"
"2","Market Report: Eight-day rally ends for FTSE 100 and Standard Chartered"
"2","GlaxoSmithKline set to complete $20 billion Novartis asset swap next week"
"1","Tesco's Sales Pickup Isn't Enough"
"1","RBS chairman admits surprise at size of regulatory penalties"
"4","Persimmon sells 17% more houses in 2014"
"3","CRH's concrete bid for Holcim Lafarge assets"
"3","ITV strike: Broadcaster's revenue soars but staff walkout for a piece of the action"
"1","McEwan will be nursing RBS through more struggles yet"
"3","Arm profits and sales up as shift away from mobile gains pace"
"3","Teva First-Quarter Net Rises 11% Amid Mylan Takeover Battle"
"2","Land Securities warns of rent rises"
"3","Glencore shares hit 3-month high after refinancing key credit line"
"0","RBS becomes a shadow of its former self"
"3","Sir Ken Morrison has taken a Â£6m stake in rival Sainsbury's"
"3","Barclays Bonds Rise as Lender Cuts Dividends to Shore Up Capital"
"3","UPDATE 1-Pearson expects to grow this year after solid end to 2014"
"3","AstraZeneca Acquires ZS Pharma in $2.7 Billion Deal"
"3","Market Report: Aviva tops the market as traders approve of its choice of Friends"
"4","Admiral and Schroders lift FTSE with profits surge"
"3","Tesco closes in on new chairman with Dixons Carphone's John Allan in the frame"
"3","UK's FTSE hits new record highs as CRH climbs"
"3","GlaxoSmithKline set to complete $20 billion Novartis asset swap next week"
"2","Shell share price: Standard Life announce position against BG acquisition"
"3","GE to Sell Majority Stake in Bank BPH's Core Bank to Alior Bank"
"3","U.K. Stocks Resume Gains to Rally to Record; CRH, Tullow Climb"
"0","MarketsMoneysupermarket slides 11% on Barclays Brexit warning"
"2","Can Standard Chartered PLC, BP plc & Burberry Group plc Keep Charging?"
"2","Can Christmas Save Sainsbury's plc And Tesco plc?"
"1","HSBC Says Unit to Book $585 Million Charge on Settlement"
"3","FTSE boosted by Dixons Carphone with Fed in focus"
"3","Standard Life impresses as fee-based products offset annuities slump"
"2","CompaniesHome Retail trims gains but is considered 'in play'"
"2","Intertek Group announces strategic update outlining its plan"
"1","Valeant CEO Pledges to Heed Critics After `Painful' Experience"
"3","Industry NewsHammerson joint venture buys Dublin loan portfolio"
"3","AstraZeneca sells Caprelsa rights to Sanofi unit"
"1","Greenpeace Protest of BP Forces British Museum to Close"
"3","L&G fund arm, Nikko Asset Management sign bond fund distribution deal"
"3","UPDATE 2-Pricey beers lift SABMiller's quarterly underlying sales"
"2","Insight - Britain's bank tax jump threatens to push HSBC, StanChart to new home"
"1","Royal Mail chairman Donald Brydon set to step down"
"3","Teva: FDA Approves Generic Version of AstraZeneca Heartburn Drug"
"1","Prudential shares halted in Hong Kong pending announcement"
"3","CompaniesPound to boost ABF for now, but mixed impact ahead"
"3","EU drops Shell, BP, Statoil from ethanol benchmark investigation"
"4","AstraZeneca chases Acerta to secure next cancer drug winner"
"2","FDA panel backs safety updates for AstraZeneca, Takeda drugs"
"3","Barclays PLC & Lloyds Banking Group PLC Are The 2 Banks I'd Buy Today"
"3","BBCN Bancorp to buy Wilshire Bancorp in $1 bln deal"
"0","Payout from BP oil spill settlement tops $5 billion"
"2","RSA Insurance Hires Towergate's Egan as Chief Financial Officer"
"3","Berkshire Bought Apple Stake at $99.49 a Share, Filing Shows"
"4","Sainsbury's and Glencore give FTSE a three-digit lift - London Report"
"0","BHP Billiton drags FTSE lower after slashing dividend"
"2","Glencore sees Tripoli-based NOC as sole legal seller of Libyan oil"
"3","Unilever returns to Cuba in joint venture with state"
"2","Deals Help Shrink Glencore's Mountain of Debt"
"3","Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ..."
"1","British taxpayers' stake in Lloyds falls below 22 percent"
"1","Fears Primark growth is starting to falter"
"4","U.K. Stocks Resume Gains to Rally to Record; CRH, Tullow Climb"
"3","Royal Bank of Scotland becomes Facebook customer"
"2","MOVES-Ex-shadow minister McClymont joins Aberdeen Asset Management"
"3","Are Aviva plc, Direct Line Insurance Group PLC And Admiral Group plc Set To Soar?"
"4","Morrisons and Debenhams surprise City with Christmas bounce back"
"3","FTSE ends lower on weaker miners, Tesco outperforms"
"2","CompaniesCoutts raids JPMorgan Chase for new CEO"
"3","Philippines' San Miguel says to partner with Kirin if it bids for SABMiller's ..."
"1","Tesco share price down as grocer faces SFO investigation outcome"
"3","FTSE rallies off three-month low, boosted by StanChart, Sainsbury"
"2","Are ARM Holdings plc, Domino's Pizza Group plc and ASOS plc 3 must-have growth stocks?"
"3","AstraZeneca share price: Acerta deal pays off with orphan drug status"
"3","Cost savings help Robinsons maker Britvic to first-half profit"
"3","CompaniesTesco sends supermarket shares to top of FTSE"
"2","Diageo, Heineken Exchange Emerging-Market Brewing Assets"
"1","Protesters gather in Seattle to block access to Shell oil rig"
"3","Passengers rise at EasyJet and Aer Lingus"
"4","Intertek profit up 16.1%; expects to meet forecast"
"1","Oil majors like Royal Dutch Shell, Chevron, BP fail to find reserves to counter ..."
"2","Tesco's boss knows which side his bread is buttered"
"1","UPDATE 3-Ex-Barclays director accused by US of illegal tips to plumber"
"2","GSK hopes big clinical trial can breath new life into lung drug"
"2","UPDATE: Peter Long To Be Chairman Of Both Royal Mail And TUI AG"
"1","Standard Chartered CEO Peter Sands to Resign After Unrest at Bank"
"2","Industry NewsStrong results at Travis Perkins marred by plumbing impairment"
"3","Mongolia and Rio Tinto agree $5bn Oyu Tolgoi mine expansion"
"3","AstraZeneca to Buy ZS Pharma for $2.7 Billion"
"2","Aviva plans to up pay-out ratio, says too soon to judge Brexit impact"
"1","Reluctant shareholder George Osborne loses patience with RBS"
"2","Cuadrilla and protesters await Lancashire fracking decision"
"1","Currency causes full-year headaches for SABMiller"
"3","Beach holiday demand helps lift clouds for easyJet"
"3","ARM Holdings plc Partners With International Business Machines Corp. To Drive ..."
"1","NYSE owner ICE may gatecrash Deutsche Boerse-LSE merger"
"1","StanChart announces $5.1 billion capital-raising plan, posts Q3 loss"
"3","BT Group's third quarter revenues rise as restructure unveiled"
"3","SSE share price: Peterhead station to supply voltage support to National Grid"
"2","Insurer Old Mutual picks Standard Bank's Hemphill as new CEO"
"3","Berkshire seeks to boost its Wells Fargo stake above 10 percent"
"0","AstraZeneca's patent on asthma drug invalidated by US court"
"1","Lloyds Bank Is Said to Face Potential Fine Over Handling of Insurance Complaints"
"2","Goodwin not to face Scottish prosecution over RBS"
"1","TOP NEWS: Barclays Profit Depressed By Foreign Exchange Provisions"
"2","RBS Pays $1.7 Billion to Scrap U.K. Treasury's Dividend Rights"
"2","Glencore 2014 profit in line, takes $1.1 billion charge on commodity prices"
"2","Morrisons share price: Group trading director departs as management cull ..."
"2","Lloyds returns Â£13bn to UK taxpayer"
"1","Weir leads FTSE lower after oil price profits warning"
"3","Retail focus helps to shield Lloyds from banking chill"
"2","UPDATE 1-RBS raising $3.1 billion through issue of CoCo bonds"
"3","Retailers Kingfisher and Sports Direct rise in Britain's share index"
"3","UPDATE 1-Rio Tinto to sell aluminium assets in $1 bln deal -paper"
"3","EasyJet attracts more passengers in June but still lags Ryanair"
"2","FastJet slams EasyJet founder Stelios for going public, is taking legal advice"" over letter about contractual ..."""
"0","Barclays fined for anti-money-laundering failings"
"3","CORRECTED-Shire to buy Dyax for about $5.9 bln"
"1","BP, Statoil, to Withdraw Staff From Algeria Following Rocket Attack"
"1","ITV shares dip after update"
"3","Centrica extends gas deals with Gazprom, Statoil"
"3","Glencore shares enjoy bounce-back after Hong Kong-led surge"
"1","Ruling sets lower limit on potential fine for BP"
"1","Sports Direct Shares Tumble as Founder Ashley Sells Shares"
"2","Shell challenges Exxon dominance with 47 billion-pound bid for BG"
"1","Diageo receives reports from United Spirits on financial irregularities involving ..."
"1","Credit checker Experian reports fall in full-year profit"
"2","Insurer Old Mutual picks Standard Bank's Hemphill as new CEO"
"0","Barclays reports 8% fall in annual profits"
"3","Teva: FDA Approves Generic Version of AstraZeneca Heartburn Drug"
"3","Balfour Beatty plc Set To Reinstate Dividend (And Rival National Grid plc And Centrica PLC Once More?)"
"0","Chipotle Sales Plunge as Troubled Chain Gets Federal Subpoena"
"2","Shell offers 50 percent premium to buy BG for $70 billion"
"2","Morrisons share price: Founder's son to assist CEO with turnaround"
"3","UPDATE 1-EU regulator backs approval for GSK injectable asthma drug"
"3","Sainsbury sells unit to LloydsPharmacy"
"1","Former Barclays traders stand trial in Libor case"
"4","Tesco share price jumps as Q3 sales top estimates"
"3","South Africa approves SABMiller, Coke bottling deal with conditions"
"3","CompaniesActelion shares hit record on Shire takeover talk"
"1","UPDATE: Aggreko Interim Profit Drops As It Undertakes Restructuring"
"1","HSBC, Standard Chartered Lead Asia Bank Rout as U.K. Votes 'Out'"
"0","Standard Chartered's Shares Plunge 7% After Fitch Downgrade"
"1","Standard Chartered Misses Estimates in Sands's Last Results"
"2","HSBC shakes up board with two new business chiefs, three departures"
"1","Britain's FTSE slips from 2016 high as Sky falls"
"3","BHP Billiton to lower copper production costs"
"3","Glencore Sells Shares to Raise $2.5 Billion and Reduce Debt"
"0","CompaniesSmith & Nephew flops 6.8% to foot of FTSE 100"
"2","Philip Morris, BAT Sue Over Law Taking Branding Off Packs"
"3","Asahi could be about to snap up more of SABMiller's beers ahead of AB InBev sale"
"1","Buffett's Company Reports 37 Percent Drop in 2Q Earnings"
"1","BP Judge Urged to Impose $11.7 Billion-Plus Spill Fine"
"4","RBI surprises Street; Sensex pares gains after hitting mount 30k"
"2","Royal Mail needs to deliver on modernisation plans, post haste"
"2","Barclays CEO poaches risk head from JP Morgan"
"1","Sainsbury's, Asda, Tesco and Morrisons will all cut petrol prices as oil falls ..."
"1","Clydesdale Bank H1 profits weighed down by PPI charge"
"3","UPDATE 1-AstraZeneca sells rare cancer drug to Sanofi for up to $300 mln"
"2","CompaniesDeutsche taps ex-StanChart executive for audit role"
"2","Cuadrilla chief Francis Egan: Scaremongering fracking opponents make me angry"
"1","Investors Remain Skeptical About Shell-BG Deal"
"3","Amazon to attack UK grocery market with Morrisons deal"
"3","Glencore tells investors it is on track to reduce debt: Barclays"
"0","UPDATE 3-Barclays fined for lax crime checks in 'deal of century'"
"0","Prudential hit by withdrawals from M&G investment arm"
"1","Old Mutual faces backlash over Â£9m chief exec payout plan"
"2","Barclays backs new iPhone and Android app that lets users send each other money using a bitcoin network"
"2","Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group"
"1","Lloyds to cut 945 jobs as part of three-year restructuring strategy"
"2","CommentOpening Quote: Tesco; Premier Foods jilted; FCA on IPOs"
"2","Investor Woodford calls for outsider to head GlaxoSmithKline"
"1","Randgold Resources third quarter profit slips despite record production"
"0","News FeedFTSE 100 movers: LSE surges as ICE says mulling offer; Ashtead and Barclays tank"
"2","Goldman Sachs, Barclays, HSBC downplay Brexit threat"
"1","UPDATE 1-UK to start selling remaining Royal Mail shares"
"3","Companies Thetrainline.com announces arrival of London IPO"
"1","Hargreaves weathers torrid ISA season and Brexit fears"
"2","PRESS: UK Government Would Oppose Any BP Takeover - FT"
"3","Britain's FTSE gains, Land Securities up after dividend hike"
"3","AstraZeneca's MedImmune Inks Licensing Deal With Omnis Pharmaceuticals"
"2","What It Takes for Royal Dutch Shell to Break Even"
"3","Industry NewsPetrofac secures $250m North Sea contract"
"3","Lloyds Will Cut 640 Jobs, Close 23 Branches as Part of 2014 Plan"
"2","Royal Mail turnaround proving expensive in tough UK market"
"3","IHG agrees $938 sale of InterContinental Hong Kong"
"3","Barclays Said to Shrink Bonus Pool to Less Than 2 Billion Pounds"
"3","Shire Offers to Buy Baxalta for $30 Billion"
"3","Crown Castle buys Tower Development Corp for $461 million"
"3","LONDON MORNING BRIEFING: HSBC And Standard Chartered Shares Rise"
"2","Norway's sovereign wealth fund says backed Shell CEO's pay"
"1","MarketsProperty stocks under pressure after Standard Life fund move"
"1","UPDATE 5-SABMiller rejects AB InBev's $104 bln takeover approach"
"0","BP's fine for 2010 oil spill capped at $13.7 billion"
"0","Oilfield services firm Petrofac's debt shoots up 50 per cent"
"3","Eli Lilly & Co. (LLY) Has Broken Out To A New High On AstraZeneca Collaboration"
"4","FTSE 100 movers: BG Group leads the charge as resource stocks jump"
"3","Spain's CaixaBank Expects To Close Deal For Banco BPI"
"2","Royal Mail share price: Postal service issues trading update"
"1","Barclays Said to Cut 150 at Investment Bank as McCormick Departs"
"3","Glencore fight back over debt fears lifts shares"
"2","SAB's Chairman Digs In With Board Divided on InBev Offer"
"1","Britain facing winter of blackouts as National Grid warns of tightest power ..."
"3","AB InBev approaches SABMiller to explore $250bn tie-up"
"2","Barclays launches first 100% mortgages since crisis"
"2","Germanwings disaster will not affect image of budget air travel - easyJet"
"0","Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ..."
"2","After Barclays and Bank of America, Citigroup has blockchain in sight"
"4","Early victory for new CEO as Morrisons beats forecasts"
"1","Barclays said to be cutting 150 investment bank jobs"
"2","Shell challenges Exxon dominance with 47 billion-pound bid for BG"
"2","Should You Buy Jumbo Yielders British American Tobacco plc, Centrica PLC & John Wood Group PLC?"
"3","London Stock Exchange seals Â£22 billion merger with Germany's Deutsche BÃ¶rse"
"3","Unilever Finds Growth More Elusive as Sales Meet Estimates"
"4","Primark racks up a happy Christmas after strong sales"
"1","New York says Barclays not cooperating in 'dark pool' probe"
"3","FDA approves NPS drug, in move validating Shire takeover deal"
"1","Royal Mail share price edges lower as group raises stamp price"
"4","Sainsbury's and Glencore give FTSE a three-digit lift - London Report"
"1","Tesco share price dips as Blinkbox Books closes ending supermarket's digital ..."
"3","Tata Steel working with StanChart for UK unit sale - source"
"1","Diageo offloads major wine interests"
"3","Glencore Agrees to Sell Minority Stake in Agriculture Business"
"3","Diageo sells wine businesses for 320m pounds"
"2","Breakingviews: IAG can pay more for Aer Lingus"
"2","UPDATE 1-UK government would oppose any takeover of BP -FT"
"1","Australian mining slowdown hits Aggreko"
"2","The sustainability of Royal Dutch Shell's dividend"
"2","CompaniesCoutts raids JPMorgan Chase for new CEO"
"1","Easyjet traffic hit by air traffic controller strikes and terrorism"
"0","Dixons Carphone says cyber attack may have exposed customers' data"
"3","Stars aligned' for AB InBev's megabrew merger plan"
"1","AstraZeneca's Good Deal Turns Bad"
"1","Tesco share price dips as Blinkbox Books closes ending supermarket's digital ..."
"3","Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ..."
"3","Primark plots expansion in US and Europe"
"0","BP shares tumble after $2.2bn fourth-quarter loss"
"1","Is Trouble Brewing At Legal & General Group Plc And Aviva plc?"
"0","Berkshire Hathaway's 4Q profit declines 17 percent"
"0","Ex-Barclays traders sentenced to up to six years' jail in Libor case"
"1","BP slashes capital spending by 20%"
"0","Shell's profits hit by further slide in oil prices"
"3","The Coca-Cola Company and Coca-Cola FEMSA to Acquire AdeS Soy-Based Beverage Business From Unilever"
"3","Stars aligned' for AB InBev's megabrew merger plan"
"3","Tesco sells half of stake in ecommerce site Lazada to Alibaba for Â£90m"
